SPGTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Southern California Edison Company,SPS54125736,4009083,842400FL2,EIX-SouCalEd 6.05 03/15/2039 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,2685250437,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
Southern California Edison Company,SPS554457255,4009083,842400GJ6,EIX-SouCalEd 3.65 03/01/2028 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS554457256,4009083,842400GK3,EIX-SouCalEd 4.125 03/01/2048 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS606122901,4009083,842400GQ0,EIX-SouCalEd 4.2 03/01/2029 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS606122902,4009083,842400GR8,EIX-SouCalEd 4.875 03/01/2049 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS631713038,4009083,842400GS6,EIX-SouCalEd 2.85 08/01/2029 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS650140239,4009083,842400GT4,EIX-SouCalEd 3.65 02/01/2050 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS657381181,4009083,842400GU1,EIX-SouCalEd 2.25 06/01/2030 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Southern California Edison Company,SPS700276747,4009083,842400GY3,EIX-SouCalEd 2.95 02/01/2051 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000",0
Southern California Edison Company,SPS717991856,4009083,842400HF3,EIX-SouCalEd 3.65 06/01/2051 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000",0,0
Southern California Edison Company,SPS99254812,4009083,842400FP3,EIX-SouCalEd 5.5 03/15/2040 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,2685250437,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
Southwest Gas Corporation,SPS14043803,4041957,84489PAC2,SWX 7.92 06/04/2027 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,0,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
"Southwest Gas Holdings, Inc.",SPS14035364,4884928,844895AL6,SWX 8.0 08/01/2026 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,0,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
"Southwest Gas Holdings, Inc.",SPS14076651,4884928,844895AM4,SWX 8.0 08/01/2026 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,0,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
Symetra Financial Corporation,SPS1876609132,4092016,U79664AC9,SYMEFIN 5.8677 04/03/2032 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"System Energy Resources, Inc.",SPS1911496458,4056971,871911AV5,ETR-SysEnRes 5.3 12/15/2034 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talcott Resolution Life, Inc.",SPS14043960,109080,416592AC7,TALCORE 7.65 06/15/2027 FIX USD Corporate,26537892307,24669021317,21569992205,27453232855,5289091364,7090799561,20239996706,22717392657,11032017280,21740891086,19274913096,17628824735,24722210831,20491657430,18485728958,20119041324,4828708660,7246091026,17976215074,16166338488,14776129175,0,4773248847,14319777643,13061832144,1548033056,3700783712,13101225789,11881365163,14550104331,1812557562,13835337188,10869803079,13244333701,2129132049
Tampa Electric Company,SPS630376931,3010781,875127BG6,TE-TampaElec 3.625 06/15/2050 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
"Tenaska Georgia Partners, L.P.",SPS14087539,4063355,88031JAB2,TENGEO 9.5 02/01/2030 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,0,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
"Tenaska Georgia Partners, L.P.",SPS31498691,4063355,U88020AA7,TENGEO 02/01/2030 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tennessee Gas Pipeline Company, L.L.C.",SPS14041043,4057165,880451AS8,TENNGAS 7.0 03/15/2027 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"Tennessee Gas Pipeline Company, L.L.C.",SPS14041045,4057165,880451AU3,TENNGAS 7.625 04/01/2037 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"Tennessee Gas Pipeline Company, L.L.C.",SPS14061277,4057165,880451AV1,TENNGAS 7.0 10/15/2028 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"Texas Gas Transmission, LLC",SPS14044702,4057167,882440AN0,BRDPLP-TGT 7.25 07/15/2027 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
The Allstate Corporation,SPS26465134,103247,020002AT8,ALL 5.95 04/01/2036 FIX USD Corporate,26537892307,24669021317,21569992205,27453232855,5289091364,7090799561,20239996706,22717392657,11032017280,21740891086,19274913096,17628824735,24722210831,20491657430,18485728958,20119041324,4828708660,7246091026,17976215074,16166338488,14776129175,0,4773248847,14319777643,13061832144,1548033056,3700783712,13101225789,11881365163,14550104331,1812557562,13835337188,10869803079,13244333701,2129132049
The Bank of New York Mellon Corporation,SPS31692326,100144,U06405CU3,BNYMEL 07/11/2053 FIX GBP Corporate RegS,26537892307,24669021317,21569992205,27453232855,5289091364,7090799561,20239996706,22717392657,11032017280,21740891086,19274913096,17628824735,24722210831,20491657430,18485728958,20119041324,4828708660,7246091026,17976215074,16166338488,14776129175,14210416599,0,14319777643,13061832144,1548033056,3700783712,13101225789,11881365163,14550104331,1812557562,13835337188,10869803079,0,0
The Charles Schwab Corporation,SPS697349226,102775,808513BH7,PERP -H NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS1956879001,4017451,240019BW8,DPL-DaytonP+L 08/15/2030 FIX USD Corporate 144A,0,0,0,"5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS1956890372,4017451,U23926AC9,DPL-DaytonP+L 08/15/2030 FIX USD Corporate RegS,0,0,0,"5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS618234449,4017451,240019BT5,DPL-DaytonP+L 06/15/2049 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS618234451,4017451,240019BV0,AESOHI 3.95 06/15/2049 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
The Dayton Power and Light Company,SPS618287401,4017451,U23926AB1,DPL-DaytonP+L 06/15/2049 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS1865366037,4039450,38151FPJ6,GS 4.75 10/31/2035 FIX USD Corporate,26537892307,24669021317,21569992205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS292497318,4039450,38148TGM5,GS 10/22/2027 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS541441374,4039450,38148YAA6,GS 4.017 10/31/2038 FLT USD Corporate,"26,537,892,307.00000","24,669,021,317.00000","21,569,992,205.00000","27,453,232,855.00000","5,289,091,364.00000","7,090,799,561.00000","20,239,996,706.00000","22,717,392,657.00000","11,032,017,280.00000","21,740,891,086.00000","19,274,913,096.00000","17,628,824,735.00000","24,722,210,831.00000","20,491,657,430.00000","18,485,728,958.00000","20,119,041,324.00000","4,828,708,660.00000","7,246,091,026.00000","17,976,215,074.00000","16,166,338,488.00000","14,776,129,175.00000","14,210,416,599.00000",4773248847,14319777643,13061832144,1548033056,3700783712,13101225789,11881365163,14550104331,1812557562,13835337188,10869803079,13244333701,2129132049
"The Goldman Sachs Group, Inc.",SPS711443140,4039450,38141GYC2,GS 3.21 04/22/2042 FLT USD Corporate,"26,537,892,307.00000","24,669,021,317.00000","21,569,992,205.00000","27,453,232,855.00000","5,289,091,364.00000","7,090,799,561.00000","20,239,996,706.00000","22,717,392,657.00000","11,032,017,280.00000","21,740,891,086.00000","19,274,913,096.00000","17,628,824,735.00000","24,722,210,831.00000","20,491,657,430.00000","18,485,728,958.00000","20,119,041,324.00000","4,828,708,660.00000","7,246,091,026.00000","17,976,215,074.00000","16,166,338,488.00000","14,776,129,175.00000","14,210,416,599.00000",4773248847,14319777643,13061832144,1548033056,3700783712,13101225789,11881365163,14550104331,1812557562,13835337188,10869803079,0,0
The Kroger Co.,SPS402896983,4004136,501044DE8,KR 2.65 10/15/2026 FIX USD Corporate,"6,975,619,403.00000","9,155,186,877.00000","6,082,801,487.00000","5,944,676,396.00000","1,371,118,953.00000","2,262,587,514.00000","6,211,912,820.00000","5,859,919,460.00000","2,817,296,395.00000","6,029,124,233.00000","5,125,792,698.00000","5,245,723,531.00000","7,085,289,040.00000","6,133,273,778.00000","5,723,180,122.00000","4,785,188,918.00000","1,678,145,851.00000","2,228,916,272.00000","5,271,098,599.00000","5,992,680,178.00000","5,128,268,535.00000","3,647,434,518.00000","1,526,258,521.00000","4,424,568,433.00000","3,694,137,155.00000","5,070,738,800.00000","1,548,261,000.00000","5,033,278,501.00000","4,868,641,407.00000","6,732,622,224.00000","757,231,206.00000","5,534,942,504.00000","4,736,439,180.00000","5,990,453,586.00000","876,565,002.00000"
"The Williams Companies, Inc.",SPS14100527,4011165,969457BB5,WMB 7.5 01/15/2031 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"The Williams Companies, Inc.",SPS64480082,4011165,U96906AC3,WMB 01/15/2031 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Time Warner Cable Enterprises, LLC",SPS14019547,4071273,88731EAG5,TIMEWA 07/15/2033 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Time Warner Cable Enterprises, LLC",SPS14080100,4071273,88731EAJ9,TIMEWA 8.375 07/15/2033 FIX USD Corporate,6975619403,9155186877,6082801487,5944676396,1371118953,2262587514,6211912820,5859919460,2817296395,6029124233,5125792698,5245723531,7085289040,6133273778,5723180122,4785188918,1678145851,2228916272,5271098599,5992680178,5128268535,0,1526258521,4424568433,3694137155,5070738800,1548261000,5033278501,4868641407,6732622224,757231206,5534942504,4736439180,5990453586,876565002
Time Warner Cable Inc.,SPS115638708,4146010,88732JAY4,TIMWAR 5.875 11/15/2040 FIX USD Corporate,"6,975,619,403.00000","9,155,186,877.00000","6,082,801,487.00000","5,944,676,396.00000","1,371,118,953.00000","2,262,587,514.00000","6,211,912,820.00000","5,859,919,460.00000","2,817,296,395.00000","6,029,124,233.00000","5,125,792,698.00000","5,245,723,531.00000","7,085,289,040.00000","6,133,273,778.00000","5,723,180,122.00000","4,785,188,918.00000","1,678,145,851.00000","2,228,916,272.00000","5,271,098,599.00000","5,992,680,178.00000","5,128,268,535.00000","3,647,434,518.00000","1,526,258,521.00000","4,424,568,433.00000","3,694,137,155.00000","5,070,738,800.00000","1,548,261,000.00000","5,033,278,501.00000","4,868,641,407.00000","6,732,622,224.00000","757,231,206.00000","5,534,942,504.00000","4,736,439,180.00000","5,990,453,586.00000","876,565,002.00000"
Time Warner Cable Inc.,SPS140294740,4146010,88732JBB3,TIMWAR 5.5 09/01/2041 FIX USD Corporate,"6,975,619,403.00000","9,155,186,877.00000","6,082,801,487.00000","5,944,676,396.00000","1,371,118,953.00000","2,262,587,514.00000","6,211,912,820.00000","5,859,919,460.00000","2,817,296,395.00000","6,029,124,233.00000","5,125,792,698.00000","5,245,723,531.00000","7,085,289,040.00000","6,133,273,778.00000","5,723,180,122.00000","4,785,188,918.00000","1,678,145,851.00000","2,228,916,272.00000","5,271,098,599.00000","5,992,680,178.00000","5,128,268,535.00000","3,647,434,518.00000","1,526,258,521.00000","4,424,568,433.00000","3,694,137,155.00000","5,070,738,800.00000","1,548,261,000.00000","5,033,278,501.00000","4,868,641,407.00000","6,732,622,224.00000","757,231,206.00000","5,534,942,504.00000","4,736,439,180.00000","5,990,453,586.00000","876,565,002.00000"
