Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Southern California Edison Company,SPS717991856,4009083,842400HF3,EIX-SouCalEd 3.65 06/01/2051 FIX USD Corporate,161.15428,165.46180,173.71542,155.69607,160.90712,164.25840,166.52013,173.86363,170.95808,194.09912,206.05525,214.63673,214.51943,186.20230,177.85248,175.22932,149.62549,145.63364,152.52266,160.13696,168.76356,156.12854,165.92461,175.58954,180.90362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
Southern California Edison Company,SPS99254812,4009083,842400FP3,EIX-SouCalEd 5.5 03/15/2040 FIX USD Corporate,148.25768,152.87607,153.73595,138.96461,142.01714,142.29722,152.14341,152.23489,153.97153,167.76186,194.33883,204.28090,210.35446,177.06911,167.36031,173.06347,129.03975,124.70076,131.41140,137.22972,153.71693,137.15610,153.75216,163.82404,181.55325,191.30225,195.65107,249.34840,242.36486,200.73197,180.69961,179.67305,194.22388,168.26584,194.97981
Southwest Gas Corporation,SPS14043803,4041957,84489PAC2,SWX 7.92 06/04/2027 FIX USD Corporate,206.52019,224.45198,95.72296,71.68114,115.07194,114.57560,96.39756,126.85265,126.71850,129.84080,131.02927,134.62091,167.36409,119.88569,119.18222,117.98239,118.93891,112.22393,127.49793,131.21331,107.62139,121.19815,129.81072,182.53945,127.62838,183.76847,224.83162,175.35449,169.41356,159.07493,140.04475,98.82258,100.53923,117.52700,119.32954
"Southwest Gas Holdings, Inc.",SPS14035364,4884928,844895AL6,SWX 8.0 08/01/2026 FIX USD Corporate,70.98828,53.14264,57.44398,55.69611,40.46776,45.40296,43.63197,49.15075,12.16737,98.96276,56.84785,61.42887,67.94002,62.81117,63.03996,69.85748,75.39676,66.09883,116.40586,117.48541,99.72486,109.85445,115.34175,85.69631,117.94890,156.36662,198.60143,144.70715,137.00278,145.10948,125.50847,87.64114,85.60340,104.80140,106.67961
"Southwest Gas Holdings, Inc.",SPS14076651,4884928,844895AM4,SWX 8.0 08/01/2026 FIX USD Corporate,70.98828,53.14264,57.44398,55.69611,40.34364,45.40296,43.63197,49.15075,12.16737,98.96276,56.84785,61.42887,67.94002,62.81117,63.03996,69.85748,75.39676,66.09883,116.40586,117.48541,99.72486,109.85445,115.34175,85.69631,117.94890,156.36662,198.60143,144.70715,137.00278,145.10948,125.50847,87.64114,85.60340,104.80140,106.67961
Symetra Financial Corporation,SPS1876609132,4092016,U79664AC9,SYMEFIN 5.8677 04/03/2032 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"System Energy Resources, Inc.",SPS1911496458,4056971,871911AV5,ETR-SysEnRes 5.3 12/15/2034 FIX USD Corporate,113.63103,125.63545,123.90338,106.03978,109.75630,119.96811,122.25236,127.63487,139.99446,140.99147,147.63792,142.01408,157.66953,135.32892,121.27244,114.67951,115.68273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talcott Resolution Life, Inc.",SPS14043960,109080,416592AC7,TALCORE 7.65 06/15/2027 FIX USD Corporate,150.63761,194.35592,201.51346,215.26585,205.64561,232.83087,201.67323,204.51017,227.29670,164.79737,238.34312,249.07983,266.13231,225.17266,202.50938,167.61547,176.77624,235.17108,213.96987,235.48288,241.55063,270.73697,368.28523,335.21394,149.13421,163.34863,325.41182,298.78292,284.60483,290.79080,235.76360,240.46653,271.67468,285.72919,347.32796
Tampa Electric Company,SPS630376931,3010781,875127BG6,TE-TampaElec 3.625 06/15/2050 FIX USD Corporate,129.62867,134.76959,131.72882,118.84009,118.09514,128.43095,127.62972,132.73103,142.60991,141.64816,153.61358,158.72511,168.18059,151.28156,141.76785,135.17608,144.01795,144.69543,152.34224,149.41188,158.03000,153.68902,156.55617,165.74913,179.40400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"Tenaska Georgia Partners, L.P.",SPS14087539,4063355,88031JAB2,TENGEO 9.5 02/01/2030 FIX USD Corporate,210.42216,213.64109,198.50866,212.72391,209.76353,202.88932,207.87908,183.21428,205.37850,302.06313,230.41337,306.41723,313.21110,257.14177,231.02375,246.31535,210.90718,227.49091,234.99575,290.07680,227.97101,455.83660,257.37015,232.07894,249.45597,160.27747,222.48766,129.53902,297.33054,235.86622,333.37072,318.24390,359.12612,537.68977,500.82566
"Tenaska Georgia Partners, L.P.",SPS31498691,4063355,U88020AA7,TENGEO 02/01/2030 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tennessee Gas Pipeline Company, L.L.C.",SPS14041043,4057165,880451AS8,TENNGAS 7.0 03/15/2027 FIX USD Corporate,19.99415,38.16135,4.14953,14.58514,16.68479,20.17002,20.15014,44.93064,48.85216,41.62365,51.04678,56.76131,97.60231,73.44339,45.37394,48.46778,48.39013,43.66879,67.65538,76.07414,58.79175,58.26686,90.31496,106.44016,105.21091,122.46724,122.91478,193.36980,205.16746,109.46428,68.72800,68.57996,120.53748,120.66882,194.51265
"Tennessee Gas Pipeline Company, L.L.C.",SPS14041045,4057165,880451AU3,TENNGAS 7.625 04/01/2037 FIX USD Corporate,126.81610,127.86535,126.20588,115.53732,134.02467,134.52676,141.91622,146.09763,139.87754,145.67724,165.89160,175.44189,202.96683,157.80271,148.40315,147.04080,152.91673,164.14952,163.27577,168.03417,173.82770,183.39681,201.69836,221.26126,223.82007,245.80915,281.06619,315.63587,313.75854,257.51078,213.47359,213.59704,222.73821,251.45683,281.79938
"Tennessee Gas Pipeline Company, L.L.C.",SPS14061277,4057165,880451AV1,TENNGAS 7.0 10/15/2028 FIX USD Corporate,44.12391,51.61496,37.65716,33.79683,47.56088,54.24092,53.50694,68.61780,70.39572,71.90742,73.95624,87.92773,116.53005,82.72690,76.67311,70.67177,70.32350,56.98793,80.82223,87.18942,94.45918,83.82835,140.27613,138.33726,141.18502,144.59536,175.28777,227.71112,216.63145,156.98215,103.57820,118.61577,133.60830,152.97677,189.21656
"Texas Gas Transmission, LLC",SPS14044702,4057167,882440AN0,BRDPLP-TGT 7.25 07/15/2027 FIX USD Corporate,51.31065,77.81012,83.22968,68.21491,-4.85512,-11.97052,-8.47592,93.99185,98.06956,94.79669,95.70597,90.88895,112.18441,77.54821,75.18863,76.42406,96.44313,83.97234,103.38655,100.13705,127.18695,78.20344,193.44067,187.70471,177.52613,215.27181,227.60767,21.00264,136.18578,141.21363,223.80323,218.95972,259.47254,248.70025,278.84006
The Allstate Corporation,SPS26465134,103247,020002AT8,ALL 5.95 04/01/2036 FIX USD Corporate,102.23487,104.49891,102.72667,90.31209,90.77959,105.70740,103.37927,103.85285,107.38449,104.54251,110.90683,108.50626,115.82152,97.45256,91.86524,93.17230,93.89646,96.24456,114.33168,108.43541,110.91100,111.00694,136.16212,142.75520,146.89551,157.01414,153.90921,147.17180,161.97402,139.99751,104.87397,118.32590,111.55575,115.60577,135.13140
The Bank of New York Mellon Corporation,SPS31692326,100144,U06405CU3,BNYMEL 07/11/2053 FIX GBP Corporate RegS,-74.20931,-48.39315,-64.23364,-58.12196,-52.05764,-50.20827,-45.26104,-69.58855,-61.49479,-50.24883,-32.43740,-36.79137,-35.42258,-31.07437,-14.53276,-11.97049,-5.49915,31.90612,21.26958,35.62396,19.56269,0,0,-306.64281,-342.52157,0,0,0,0,0,0,0,0,0,0
The Charles Schwab Corporation,SPS697349226,102775,808513BH7,PERP -H NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS1956879001,4017451,240019BW8,DPL-DaytonP+L 08/15/2030 FIX USD Corporate 144A,0,0,0,84.27787,90.41417,93.50650,93.95353,88.56088,80.07301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS1956890372,4017451,U23926AC9,DPL-DaytonP+L 08/15/2030 FIX USD Corporate RegS,0,0,0,84.27787,90.41417,93.50650,93.95353,88.56088,80.07301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS618234449,4017451,240019BT5,DPL-DaytonP+L 06/15/2049 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dayton Power and Light Company,SPS618234451,4017451,240019BV0,AESOHI 3.95 06/15/2049 FIX USD Corporate,144.69248,156.62120,153.55499,141.33604,147.09389,160.31188,155.56605,158.18254,166.71297,158.62561,173.05929,178.46747,190.92374,170.33239,160.74801,154.53390,162.24856,161.65044,173.16347,181.32182,189.61475,178.22852,183.75243,173.40734,189.07732,193.63973,189.65564,206.36987,190.83118,151.74753,141.76479,144.67022,156.75978,158.55384,171.92869
The Dayton Power and Light Company,SPS618287401,4017451,U23926AB1,DPL-DaytonP+L 06/15/2049 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS1865366037,4039450,38151FPJ6,GS 4.75 10/31/2035 FIX USD Corporate,108.33400,158.89133,112.47750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS292497318,4039450,38148TGM5,GS 10/22/2027 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Goldman Sachs Group, Inc.",SPS541441374,4039450,38148YAA6,GS 4.017 10/31/2038 FLT USD Corporate,114.11219,122.52883,112.60842,92.50116,89.78435,95.17727,104.67375,106.19841,117.84229,116.30737,128.38238,135.93329,159.03381,142.02037,124.85760,119.10260,129.21944,123.68843,132.25775,125.72643,136.65869,130.34450,146.68219,163.42348,169.53951,181.35517,190.32696,228.15056,202.73088,154.07518,119.06197,112.47754,106.11649,108.81646,123.15422
"The Goldman Sachs Group, Inc.",SPS711443140,4039450,38141GYC2,GS 3.21 04/22/2042 FLT USD Corporate,128.31954,142.33715,133.99966,107.39948,103.49116,111.50101,114.73829,116.22637,130.23606,128.29207,139.49808,144.64247,167.60899,149.60251,132.20025,123.05688,134.09209,125.12557,132.89087,128.56825,136.14881,129.81179,142.40966,165.36788,169.03270,181.55403,184.34756,234.22682,200.87418,157.33138,121.93965,119.92120,120.27871,0,0
The Kroger Co.,SPS402896983,4004136,501044DE8,KR 2.65 10/15/2026 FIX USD Corporate,9.49865,24.40855,-3.44847,2.91178,15.81992,9.07585,8.83723,7.41310,18.13292,15.46662,25.91395,20.84016,62.07877,41.32637,32.92404,26.90163,30.44500,23.38798,44.51981,48.80630,40.62915,35.79544,59.09607,66.82326,48.01092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"The Williams Companies, Inc.",SPS14100527,4011165,969457BB5,WMB 7.5 01/15/2031 FIX USD Corporate,65.19311,76.07640,65.07930,59.94222,66.44164,87.16800,88.18266,87.78225,94.72991,96.99758,97.88832,90.94276,130.95478,114.61148,107.45048,92.56001,104.45648,106.51871,119.79404,126.07327,121.00183,119.42065,146.62583,171.35595,177.83186,198.22052,211.91256,228.47259,217.04676,166.04912,135.39557,126.06050,156.59074,178.03304,256.15999
"The Williams Companies, Inc.",SPS64480082,4011165,U96906AC3,WMB 01/15/2031 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Time Warner Cable Enterprises, LLC",SPS14019547,4071273,88731EAG5,TIMEWA 07/15/2033 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Time Warner Cable Enterprises, LLC",SPS14080100,4071273,88731EAJ9,TIMEWA 8.375 07/15/2033 FIX USD Corporate,190.79000,199.58155,180.39831,185.34431,183.16280,195.45382,188.97600,172.36269,183.12907,182.71013,187.63187,190.21592,236.71442,208.30444,192.12574,187.27231,205.48725,201.30642,236.40010,245.19522,246.14637,243.58213,226.03298,256.78328,286.69816,289.67762,285.31744,339.91086,318.11732,236.55288,190.85269,184.59943,171.70367,195.52383,209.38002
Time Warner Cable Inc.,SPS115638708,4146010,88732JAY4,TIMWAR 5.875 11/15/2040 FIX USD Corporate,251.05127,254.92784,244.67412,248.52738,230.16105,246.63540,241.23444,214.43227,207.12304,210.51612,207.88800,214.39740,270.29691,248.99287,238.97664,229.60988,253.68443,253.73025,290.92230,300.99099,291.32566,298.58679,291.21325,297.94652,317.41703,317.77576,319.93440,377.38480,342.02613,277.88467,230.15781,216.75574,207.14033,202.75262,233.59971
Time Warner Cable Inc.,SPS140294740,4146010,88732JBB3,TIMWAR 5.5 09/01/2041 FIX USD Corporate,250.07814,257.74670,251.31138,248.04446,238.21490,248.94695,226.82943,214.25830,219.92013,215.50359,218.77250,232.70047,285.70516,262.06238,245.09186,231.77833,258.21915,255.40376,290.77006,301.03829,287.53638,297.76158,285.37601,311.14122,325.58593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Time Warner Cable Inc.,SPS34405166,4146010,88732JAJ7,TIMWAR 6.55 05/01/2037 FIX USD Corporate,216.74109,217.80145,222.27797,217.52340,209.28121,225.68513,217.85109,201.24629,202.56077,199.00080,204.67258,218.43296,266.98263,247.79940,238.90249,227.28260,250.53560,250.86504,285.25127,289.61076,281.17834,294.74522,283.22692,298.04061,303.75178,310.79853,314.95172,371.76062,326.92330,264.59775,214.45026,190.17333,194.12456,193.74145,234.20086
Time Warner Cable Inc.,SPS46045098,4146010,88732JAN8,TIMWAR 7.3 07/01/2038 FIX USD Corporate,237.28465,242.91081,234.65231,233.19924,220.63763,248.30648,229.16740,213.55667,210.99352,215.51013,214.62443,224.06872,274.61372,252.67962,247.07402,228.26345,260.41871,257.86676,289.52598,294.27219,283.45385,293.34787,303.90836,304.74180,313.31491,330.95781,343.02717,397.58423,363.31392,283.98829,215.21587,208.38082,203.55256,212.92318,238.41433
Time Warner Cable Inc.,SPS60515940,4146010,88732JAU2,TIMWAR 6.75 06/15/2039 FIX USD Corporate,244.00424,249.69500,245.06095,243.56683,230.75082,246.40718,223.80200,213.22446,211.22344,216.42800,217.62854,225.03339,265.21818,254.69656,244.87842,224.99841,247.67868,247.19179,287.02433,295.54350,276.34998,304.10307,294.27490,298.78661,322.22449,330.12600,342.86761,399.65547,353.65930,285.72163,218.34454,215.54753,206.60328,205.76075,237.23987
"Transcontinental Gas Pipe Line Company, LLC",SPS14038463,4057168,893570BM2,TRANGAS 7.25 12/01/2026 FIX USD Corporate,15.23586,48.84708,29.91793,15.62141,99.54583,89.09000,3.97196,57.91852,55.00226,60.40355,75.61353,87.76499,80.62623,117.15006,89.35432,78.82568,58.23211,73.34890,114.39835,91.05073,91.71236,69.98613,166.49051,111.22589,113.65355,178.15045,115.52457,142.51421,130.38417,120.51822,108.64755,88.12525,71.65103,102.88551,153.46665
"TriNet Group, Inc.",SPS705128861,4228223,896288AB3,TRINGRO 3.5 03/01/2029 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unum Group,SPS14118645,103324,91529YAD8,UNMG 7.375 06/15/2032 FIX USD Corporate,138.05389,129.62414,141.09649,89.66551,130.64088,129.87751,118.12396,160.79570,149.49389,166.05016,165.88049,170.88462,177.66542,167.34329,151.59607,156.43531,158.64683,139.92563,191.67240,182.10565,161.25104,187.47458,205.67069,217.36154,199.05770,247.35488,271.74247,294.82034,290.40503,222.25213,174.73507,159.63530,195.25644,222.55246,271.16546
USF&G Capital III,SPS32227124,7381986,90330SAB6,STA-USF+GCap3 8.312 07/01/2046 FIX USD Corporate,354.80512,352.39555,364.14026,338.16423,346.24982,348.78126,354.38920,369.12832,355.30020,355.25440,368.44878,357.84180,382.65370,382.10141,383.67988,357.24238,342.46512,377.46055,362.37163,397.88214,331.97061,359.48286,414.37766,335.35264,364.14667,325.60858,288.24532,248.96917,312.50901,311.00254,284.44663,304.13773,288.16979,274.98975,309.36713
Valero Energy Corporation,SPS14034325,4011157,252747AF7,VLOC 7.65 07/01/2026 FIX USD Corporate,86.08254,132.90131,48.02185,25.19947,23.14246,23.39967,27.87855,23.78399,21.63419,23.67695,94.52708,57.82587,85.71938,101.32746,87.25554,80.58245,74.65851,66.43181,97.91115,98.40157,105.46405,111.97560,80.10110,79.73727,147.67800,133.00991,131.33106,118.24037,169.01428,122.86658,137.09105,168.46107,112.96517,143.97325,183.73721
Vericast Corp.,SPS1677193773,4158977,U9231NAG3,VERICAC 10/15/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,262.50203",204.60090,269.55953,250.52552,373.36802,455.05074,376.90217,421.03840,515.39706,480.17617,511.40794,584.80043,571.53219,632.44974,815.87531,0,0,0
Vericast Corp.,SPS1677193774,4158977,92342NAH6,VERICAC 10/15/2027 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,262.50203",204.60090,269.55953,250.52552,373.36802,455.05074,376.90217,421.03840,515.39706,480.17617,511.40794,584.80043,571.53219,632.44974,815.87531,0,0,0
Vericast Corp.,SPS1679153392,4158977,U9231NAH1,VERICAC 09/15/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.90894,341.63970,417.46827,446.35203,445.46466,481.22701,0,0,0,0,0,0,0,0,0
Vericast Corp.,SPS1680527714,4158977,U9231NAJ7,VERICAC 09/15/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vericast Corp.,SPS1805148393,4158977,U9231NAK4,VERICAC 12.5 12/15/2027 FIX USD Corporate RegS,742.63606,0,0,0,360.13086,378.04777,384.12730,402.71428,414.25438,66.89549,48.47848,"2,415.26088","2,405.15996","2,330.96479","2,277.42072","2,226.05067","1,193.35625","1,197.05298",201.88995,283.31393,247.73748,347.10210,419.44083,375.23016,441.02325,499.60122,473.17311,0,0,0,0,0,0,0,0
Vericast Corp.,SPS1805310512,4158977,92342NAK9,VERICAC 12.5 12/15/2027 FIX USD Corporate 144A,742.63606,0,0,0,360.13086,378.04777,384.12730,402.71428,414.25438,66.89549,48.47848,"2,415.26088","2,405.15996","2,330.96479","2,277.42072","2,226.05067","1,193.35625","1,197.05298",201.88995,283.31393,247.73748,347.10210,419.44083,375.23016,441.02325,499.60122,473.17311,0,0,0,0,0,0,0,0
Verizon Communications Inc.,SPS14055470,4057229,362320BA0,GTELLC 6.94 04/15/2028 FIX USD Corporate,68.63006,51.46982,56.61720,38.50054,55.69455,55.52299,8.10186,75.84670,42.35825,70.65048,63.49428,76.33611,81.09764,62.97823,47.81082,56.77115,50.02265,57.50095,64.08705,99.05685,64.49141,36.65319,100.14962,114.55902,135.39883,137.15769,168.08781,210.04896,195.20373,157.44257,120.16795,103.47267,117.10199,151.44175,171.99838
Verizon Communications Inc.,SPS1680021299,4057229,92343VGL2,VRZN 2.85 09/03/2041 FIX USD Corporate,130.82550,135.39940,129.53486,114.82804,112.42811,119.50066,124.87165,119.45101,128.42302,127.32807,139.78305,140.81500,156.48927,140.64414,124.81417,121.01580,133.44240,127.06127,135.78118,126.02893,132.22368,118.37773,126.77931,154.93488,156.78350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0
Verizon Communications Inc.,SPS1771742262,4057229,92343VGP3,VRZN 3.875 03/01/2052 FIX USD Corporate,139.76700,148.05247,144.82420,127.17117,130.97374,135.29512,139.07889,131.86388,139.96392,140.47556,151.54286,152.85100,168.55999,156.99246,143.07478,139.72017,146.24931,141.80529,148.71996,144.91121,146.98288,134.56630,145.59722,165.29885,171.42392,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Verizon Communications Inc.,SPS1772244386,4057229,92343VGQ1,VRZN 4.1 03/04/2055 FIX USD Corporate RegS,149.45429,149.22066,143.23553,138.73826,148.79315,148.30854,120.43622,136.34539,142.06865,140.82638,144.50190,144.06298,146.03268,134.19968,130.19811,104.98450,100.78665,141.28979,147.21028,151.62760,144.47140,135.32419,140.70747,169.34409,175.10247,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Verizon Communications Inc.,SPS1891283613,4057229,U9221ACJ5,VRZN 4.78 02/15/2035 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon Communications Inc.,SPS285219913,4057229,92343VCU6,VRZN 01/15/2036 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon Communications Inc.,SPS430326041,4057229,92346MBY6,VRZN 4.55 02/15/2048 FIX USD Corporate,148.40511,180.28325,176.12166,144.25376,142.84106,149.62958,139.79586,149.54077,157.89205,171.78646,179.86338,152.44354,202.12178,160.95906,169.41954,162.54806,162.22791,146.40276,185.72181,187.52657,171.32067,139.83554,179.27146,165.64362,178.74503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
Verizon Communications Inc.,SPS430326183,4057229,92346MGE5,VRZN 3.45 12/15/2049 FIX USD Corporate,150.75324,178.18079,174.40522,141.26801,140.52856,147.48390,150.09694,150.85072,166.91152,171.45356,176.36740,191.05125,184.71680,178.78354,170.54967,183.31158,189.20068,199.68097,184.16120,170.56140,176.07240,152.38462,190.50985,185.84572,175.57633,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00000,0.00000,0
Verizon Communications Inc.,SPS430326192,4057229,92346MGP0,VRZN 1.85 06/15/2030 FIX USD Corporate,199.94184,165.26771,181.56945,158.30148,165.07929,179.67600,182.20350,153.29236,130.24787,117.43078,110.90203,105.87280,126.35577,118.28218,112.43049,120.37537,124.86523,147.09709,128.34152,116.84034,108.80954,113.16953,155.68223,166.05369,157.10178,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0
Verizon Communications Inc.,SPS430326193,4057229,92346MGQ8,VRZN 2.8 06/15/2050 FIX USD Corporate,136.28552,117.33916,108.79418,93.15549,113.10489,37.06678,72.32734,94.47288,109.77986,153.24304,186.95014,187.82262,189.46966,158.27449,154.36862,152.76961,138.11621,180.84594,154.90000,180.01924,183.24132,160.26827,184.01461,170.98743,178.22347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0
Verizon Communications Inc.,SPS430326257,4057229,92346MJQ5,VRZN 4.0 05/15/2029 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon Communications Inc.,SPS430326865,4057229,92346MAY7,VRZN 4.85 08/15/2047 FIX USD Corporate,151.53063,170.52628,145.48183,147.90895,137.44842,124.80225,127.10037,159.94766,152.15786,169.78301,180.65478,162.97261,201.29384,158.79000,140.44511,157.41027,149.49525,149.38519,160.03271,166.50958,166.51227,160.28546,181.50826,172.50343,202.50473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Verizon Maryland Inc.,SPS14003417,4057233,165069AM7,VERIZOM 07/01/2026 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon Maryland Inc.,SPS14003419,4057233,165069AP0,VERIZOM 8.0 10/15/2029 FIX USD Corporate,95.97372,98.90812,113.47710,99.88917,137.92192,132.08135,81.60355,126.62086,64.20127,63.03118,98.54931,112.65673,85.90614,138.97854,142.58408,82.87430,110.05489,136.94005,134.65477,101.71502,146.25590,167.25474,177.51954,165.93404,156.10604,143.57245,163.20519,148.99579,171.53430,171.02569,161.19779,198.38779,153.36449,219.15163,256.73314
