SPGTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,MI KEY,CUSIP,Description,S&P Ratings Coupon Rate (%),S&P Ratings Maturity Date MM/dd/yyyy,Coupon,Offering Yield,Bid Price,Ask Price,Amount Outstanding ($000),Maturity Date MM/dd/yyyy,Issue Date (Reported),Entity Trade Volume 30 Day,Entity Trade Volume 60 Day,Entity Trade Volume 90 Day,Benchmark ISIN (Bonds Only),BA Spread (Bonds Only),PV01 Mid,Accrued Interest,Yield To Maturity-Mid (Bonds Only) (%),Yield To Maturity - Bid,Yield To Maturity-Ask (Bonds Only) (%),Yield To Maturity-Mid (Bonds Only) (%),Z - Spread - Bid,G - Spread - Bid,OAS - Bid,A - Spread - Bid,Macaulay Duration - Bid,Modified Duration - Bid,Convexity - Bid,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CreditWatch/Outlook,S&P Credit Rating,S&P Credit Rating Date MM/dd/yyyy,S&P CreditWatch/Outlook,Fixed Income Type,Seniority Level,Total Debt / EBITDA (x),"Total Revenues, 1 Year Growth (%)","Levered Free Cash Flow, 1 Yr. Growth (%)","Unlevered Free Cash Flow, 1 Yr. Growth (%)",EBITDA / Interest Expense (x),EBITDA ($000),EBITDA ($000),EBITDA ($000),Net Debt ($000),Current Ratio (x),Total Debt ($000),Total Assets ($000),Cash from Ops. ($000),Cash from Investing ($000),Cash from Financing ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capex as Percent of Revenues (%),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000)
"The Goldman Sachs Group, Inc.",SPS292497318,4039450,38148TGM5,GS 10/22/2027 FLT USD Corporate,4039450,38148TGM5,GS 10/22/2027 FLT USD Corporate,NA,10/22/2027,NA,NA,NA,NA,"10,000.00000",10/22/2027,10/22/2015,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NM,BBB+,12/2/2015,NM,Corporate Bond,Senior Unsecured,NA,13.86,NA,NA,NA,NA,NA,NA,"-249,046,000",1.53,"747,583,000","1,809,320,000","-45,154,000","-44,227,000","66,100,000","-17,833,000",NA,NA,NA,3.48,"-230,962,000","-249,046,000","-331,373,000","-397,075,000","-366,998,000","-229,489,000","-190,467,000","747,975,000","700,372,000","747,583,000","520,010,000","586,220,000","-59,485,000","-248,000","-17,833,000","-19,211,000","105,194,000","22,296,000","2,999,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,091,000","-2,064,000","-2,316,000","-3,748,000","-4,667,000","-6,309,000","-8,443,000","108,743,000","109,819,000","106,486,000","105,702,000","99,223,000","84,729,000","79,062,000","13,253,000","15,153,000","11,203,000","10,703,000","10,703,000","11,203,000","11,203,000"
"The Goldman Sachs Group, Inc.",SPS541441374,4039450,38148YAA6,GS 4.017 10/31/2038 FLT USD Corporate,4039450,38148YAA6,GS 4.017 10/31/2038 FLT USD Corporate,NA,10/31/2038,4.01700,NA,87.77951,87.98099,"2,500,000.00000",10/31/2038,10/31/2017,NA,NA,NA,US91282CQQ77,0.20148,0.08392,0.324,NA,NA,NA,NA,104.24150,82.46186,130.28856,96.55505,9.66181,9.40385,108.21041,,,,,BBB+,10/30/2017,,Corporate Bond,Senior Unsecured,NA,13.86,NA,NA,NA,NA,NA,NA,"-249,046,000",1.53,"747,583,000","1,809,320,000","-45,154,000","-44,227,000","66,100,000","-17,833,000",NA,NA,NA,3.48,"-230,962,000","-249,046,000","-331,373,000","-397,075,000","-366,998,000","-229,489,000","-190,467,000","747,975,000","700,372,000","747,583,000","520,010,000","586,220,000","-59,485,000","-248,000","-17,833,000","-19,211,000","105,194,000","22,296,000","2,999,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,091,000","-2,064,000","-2,316,000","-3,748,000","-4,667,000","-6,309,000","-8,443,000","108,743,000","109,819,000","106,486,000","105,702,000","99,223,000","84,729,000","79,062,000","13,253,000","15,153,000","11,203,000","10,703,000","10,703,000","11,203,000","11,203,000"
"The Goldman Sachs Group, Inc.",SPS711443140,4039450,38141GYC2,GS 3.21 04/22/2042 FLT USD Corporate,4039450,38141GYC2,GS 3.21 04/22/2042 FLT USD Corporate,NA,4/22/2042,3.21000,NA,75.35413,75.49964,"2,250,000.00000",4/22/2042,4/22/2021,NA,NA,NA,US91282CQQ77,0.14550,0.08735,0.330,NA,NA,NA,NA,116.08109,80.77603,141.50788,97.82256,11.92329,11.59240,167.17652,,,,,BBB+,4/16/2021,,Corporate Bond,Senior Unsecured,NA,13.86,NA,NA,NA,NA,NA,NA,"-249,046,000",1.53,"747,583,000","1,809,320,000","-45,154,000","-44,227,000","66,100,000","-17,833,000",NA,NA,NA,3.48,"-230,962,000","-249,046,000","-331,373,000","-397,075,000","-366,998,000","-229,489,000","-190,467,000","747,975,000","700,372,000","747,583,000","520,010,000","586,220,000","-59,485,000","-248,000","-17,833,000","-19,211,000","105,194,000","22,296,000","2,999,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,091,000","-2,064,000","-2,316,000","-3,748,000","-4,667,000","-6,309,000","-8,443,000","108,743,000","109,819,000","106,486,000","105,702,000","99,223,000","84,729,000","79,062,000","13,253,000","15,153,000","11,203,000","10,703,000","10,703,000","11,203,000","11,203,000"
The Kroger Co.,SPS402896983,4004136,501044DE8,KR 2.65 10/15/2026 FIX USD Corporate,4004136,501044DE8,KR 2.65 10/15/2026 FIX USD Corporate,2.65,10/15/2026,2.65000,NA,99.46634,99.49370,"750,000.00000",10/15/2026,10/3/2016,NA,NA,NA,US91282CQL80,0.02735,0.00383,0.324,NA,NA,NA,NA,-0.95038,29.78963,22.84201,-0.95273,0.37778,0.37026,0.31855,,,,,BBB,9/26/2016,,Corporate Bond,Senior Unsecured,2.76,0.35,65.49,55.08,10.70,"8,091,000","7,856,000","8,084,000","21,358,000",0.80,"24,692,000","49,953,000","7,311,000","-3,914,000","-4,022,000","-625,000","-715,000","3,922,625","3,398,875",2.61,"17,367,000","21,123,000","19,539,000","18,678,000","18,900,000","20,798,000","14,800,000","19,250,000","20,554,000","25,082,000","20,499,000","20,587,000","868,000","-806,000","2,076,000","134,000","1,288,000","-30,000","82,000","-514,000","370,000","1,095,000","-1,734,000","-1,782,000","-447,000","-876,000","3,647,125","2,446,750","5,129,125","4,528,875","2,518,000","2,281,125","3,297,750","2,053,875","2,091,750","4,772,250","4,188,875","2,141,125","1,893,625","-3,904,000","-4,017,000","-3,078,000","-2,614,000","-2,865,000","-3,128,000","-2,967,000","11,615,000","8,285,000","9,452,000","10,042,000","9,576,000","8,602,000","7,886,000",NA,NA,NA,NA,NA,NA,NA
"The Williams Companies, Inc.",SPS14100527,4011165,969457BB5,WMB 7.5 01/15/2031 FIX USD Corporate,4011165,969457BB5,WMB 7.5 01/15/2031 FIX USD Corporate,7.50,1/15/2031,7.50000,NA,111.32905,111.47713,"338,872.00000",1/15/2031,6/27/2001,NA,NA,NA,US91282CQK08,0.14807,0.04491,2.792,4.72304,4.73991,4.70616,4.72304,55.25137,58.30258,NA,59.20876,3.93662,3.84562,18.33706,,,,,BBB+,3/18/2025,,Corporate Bond,Senior Unsecured,4.31,10.02,NM,-70.86,4.75,"6,777,000","6,777,000","5,596,000","29,481,000",0.53,"29,544,000","58,573,000","5,898,000","-5,489,000","-406,000","3,000","-338,000","547,750","-353,500",42.26,"27,019,000","29,481,000","24,460,000","22,925,000","22,159,000","22,391,000","22,208,000","27,079,000","26,610,000","29,544,000","23,077,000","23,839,000","-2,090,000","1,998,000","3,000","-1,528,000","1,538,000","-147,000","121,000","-129,000","-338,000","-138,000","-188,000","56,000","405,000","-48,000","1,879,625","2,360,250","1,878,875","2,269,375","1,693,000","1,160,625","1,027,125","-353,500","1,587,750","1,162,000","1,532,500","960,500","419,375","-2,678,000","-4,999,000","-2,567,000","-2,283,000","-1,247,000","-1,275,000","-2,149,000","12,401,000","12,772,000","11,450,000","12,367,000","11,388,000","11,734,000","13,328,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000"
"The Williams Companies, Inc.",SPS64480082,4011165,U96906AC3,WMB 01/15/2031 FIX USD Corporate RegS,4011165,U96906AC3,WMB 01/15/2031 FIX USD Corporate RegS,7.50,1/15/2031,7.50000,7.50000,NA,NA,0.00000,1/15/2031,1/17/2001,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,BBB+,3/18/2025,,Corporate Bond,Senior Unsecured,4.31,10.02,NM,-70.86,4.75,"6,777,000","6,777,000","5,596,000","29,481,000",0.53,"29,544,000","58,573,000","5,898,000","-5,489,000","-406,000","3,000","-338,000","547,750","-353,500",42.26,"27,019,000","29,481,000","24,460,000","22,925,000","22,159,000","22,391,000","22,208,000","27,079,000","26,610,000","29,544,000","23,077,000","23,839,000","-2,090,000","1,998,000","3,000","-1,528,000","1,538,000","-147,000","121,000","-129,000","-338,000","-138,000","-188,000","56,000","405,000","-48,000","1,879,625","2,360,250","1,878,875","2,269,375","1,693,000","1,160,625","1,027,125","-353,500","1,587,750","1,162,000","1,532,500","960,500","419,375","-2,678,000","-4,999,000","-2,567,000","-2,283,000","-1,247,000","-1,275,000","-2,149,000","12,401,000","12,772,000","11,450,000","12,367,000","11,388,000","11,734,000","13,328,000","35,000","35,000","35,000","35,000","35,000","35,000","35,000"
"Time Warner Cable Enterprises, LLC",SPS14019547,4071273,88731EAG5,TIMEWA 07/15/2033 FIX USD Corporate,4071273,88731EAG5,TIMEWA 07/15/2033 FIX USD Corporate,8.38,7/15/2033,8.37500,NA,NA,NA,0.00000,7/15/2033,7/22/1993,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Secured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Time Warner Cable Enterprises, LLC",SPS14080100,4071273,88731EAJ9,TIMEWA 8.375 07/15/2033 FIX USD Corporate,4071273,88731EAJ9,TIMEWA 8.375 07/15/2033 FIX USD Corporate,8.38,7/15/2033,8.37500,8.37500,112.53003,112.69809,"1,000,000.00000",7/15/2033,2/3/1994,NA,NA,NA,US91282CQQ77,0.16806,0.06341,3.117,6.15843,6.17213,6.14473,6.15843,189.72695,186.78293,NA,205.00425,5.46564,5.30198,35.90898,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Time Warner Cable Inc.,SPS115638708,4146010,88732JAY4,TIMWAR 5.875 11/15/2040 FIX USD Corporate,4146010,88732JAY4,TIMWAR 5.875 11/15/2040 FIX USD Corporate,5.88,11/15/2040,5.87500,NA,89.93371,90.16017,"1,200,000.00000",11/15/2040,11/15/2010,NA,NA,NA,US91282CQQ77,0.22645,0.08582,0.228,NA,NA,NA,NA,246.52981,215.62898,272.70353,229.54103,9.63703,9.31143,115.50066,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,2.91,3.88,-5.38,-4.03,5.55,"7,777,000",NA,NA,"21,419,000",0.62,"22,589,000","49,277,000","6,539,000","-4,345,000","-1,731,000","463,000","-506,000","2,642,250","1,766,000",18.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Time Warner Cable Inc.,SPS140294740,4146010,88732JBB3,TIMWAR 5.5 09/01/2041 FIX USD Corporate,4146010,88732JBB3,TIMWAR 5.5 09/01/2041 FIX USD Corporate,5.50,9/1/2041,5.50000,NA,86.14418,86.40828,"1,250,000.00000",9/1/2041,9/12/2011,NA,NA,NA,US91282CQQ77,0.26409,0.08630,1.344,NA,NA,NA,NA,245.25884,211.54697,271.44453,221.89816,9.94864,9.61204,125.17665,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,2.91,3.88,-5.38,-4.03,5.55,"7,777,000",NA,NA,"21,419,000",0.62,"22,589,000","49,277,000","6,539,000","-4,345,000","-1,731,000","463,000","-506,000","2,642,250","1,766,000",18.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Time Warner Cable Inc.,SPS34405166,4146010,88732JAJ7,TIMWAR 6.55 05/01/2037 FIX USD Corporate,4146010,88732JAJ7,TIMWAR 6.55 05/01/2037 FIX USD Corporate,6.55,5/1/2037,6.55000,6.71585,99.47391,99.70960,"1,500,000.00000",5/1/2037,10/25/2007,NA,NA,NA,US91282CQQ77,0.23568,0.07442,0.509,6.60212,6.61747,6.58676,6.60212,222.42379,210.28008,NA,221.81855,7.91810,7.66383,75.27388,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,2.91,3.88,-5.38,-4.03,5.55,"7,777,000",NA,NA,"21,419,000",0.62,"22,589,000","49,277,000","6,539,000","-4,345,000","-1,731,000","463,000","-506,000","2,642,250","1,766,000",18.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Time Warner Cable Inc.,SPS46045098,4146010,88732JAN8,TIMWAR 7.3 07/01/2038 FIX USD Corporate,4146010,88732JAN8,TIMWAR 7.3 07/01/2038 FIX USD Corporate,7.30,7/1/2038,7.30000,NA,103.92476,104.30911,"1,500,000.00000",7/1/2038,6/19/2008,NA,NA,NA,US91282CQQ77,0.38434,0.08660,3.001,6.79404,6.81699,6.77109,6.79404,235.60160,217.27602,NA,241.67092,8.08311,7.81711,82.43802,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,2.91,3.88,-5.38,-4.03,5.55,"7,777,000",NA,NA,"21,419,000",0.62,"22,589,000","49,277,000","6,539,000","-4,345,000","-1,731,000","463,000","-506,000","2,642,250","1,766,000",18.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Time Warner Cable Inc.,SPS60515940,4146010,88732JAU2,TIMWAR 6.75 06/15/2039 FIX USD Corporate,4146010,88732JAU2,TIMWAR 6.75 06/15/2039 FIX USD Corporate,6.75,6/15/2039,6.75000,6.98000,99.05717,99.26156,"1,500,000.00000",6/15/2039,6/29/2009,NA,NA,NA,US91282CQQ77,0.20439,0.08747,3.075,6.84803,6.86008,6.83599,6.84803,238.39921,214.79876,NA,236.58642,8.58479,8.29997,93.69629,,,,,BBB-,12/8/2016,,Corporate Bond,Senior Unsecured,2.91,3.88,-5.38,-4.03,5.55,"7,777,000",NA,NA,"21,419,000",0.62,"22,589,000","49,277,000","6,539,000","-4,345,000","-1,731,000","463,000","-506,000","2,642,250","1,766,000",18.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transcontinental Gas Pipe Line Company, LLC",SPS14038463,4057168,893570BM2,TRANGAS 7.25 12/01/2026 FIX USD Corporate,4057168,893570BM2,TRANGAS 7.25 12/01/2026 FIX USD Corporate,7.25,12/1/2026,7.25000,7.40521,101.36463,101.45985,"200,000.00000",12/1/2026,12/2/1996,NA,NA,NA,US91282CQL80,0.09521,0.00520,3.585,4.36393,4.45987,4.26799,4.36393,33.97633,65.25276,NA,34.70031,0.48829,0.47771,0.46985,,,,,BBB+,3/18/2025,,Corporate Bond,Senior Unsecured,2.60,10.09,-63.58,-47.85,6.82,"2,264,000","2,264,000","2,044,000","5,888,000",1.36,"5,888,000","16,864,000","2,075,000","-1,384,000","-691,000",NA,"122,000","443,250","235,750",32.85,"5,235,000","5,888,000","5,261,000","5,363,476","5,390,523","5,343,503","4,431,150","5,235,000","5,261,000","5,888,000","5,363,476","5,390,523",NA,NA,NA,NA,NA,NA,NA,"-612,000","122,000","-717,868","258,051","1,018,376","828,369","-175,711","849,875","1,179,743","481,199","-201,431","-235,507","405,975","647,375","235,750","977,243","276,824","-403,117","-430,722","227,032","-1,250,000","-1,072,000","-945,000","-636,000","-513,845","-693,359","-947,094","8,305,000","8,391,000","8,110,394","8,137,000","7,720,256","6,580,819","6,605,783",NA,NA,NA,NA,NA,NA,NA
"TriNet Group, Inc.",SPS705128861,4228223,896288AB3,TRINGRO 3.5 03/01/2029 FIX USD Corporate,4228223,896288AB3,TRINGRO 3.5 03/01/2029 FIX USD Corporate,NA,12/31/2029,3.50000,NA,NA,NA,"500,000.00000",3/1/2029,2/26/2021,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93200,,,,,BB,7/28/2023,,Corporate Bond,Senior Unsecured,3.80,-0.92,-8.49,-8.67,4.43,"236,000","236,000","307,000","655,000",1.09,"942,000","3,797,000","303,000","-43,000","-49,000","211,000","27,000","231,625","196,625",1.40,"662,000","655,000","642,000","-29,000","-368,000","72,000","175,000","1,022,000","1,137,000","942,000","552,000","547,000","225,000","-71,000","211,000","-201,000","95,000","187,000","107,000","41,000","27,000","-37,000","-41,000","-1,000","-21,000","25,000","253,625","454,750","509,000","405,750","340,000","211,500","214,875","196,625","429,750","495,250","393,250","326,875","198,375","-78,000","-69,000","-75,000","-56,000","-40,000","-36,000","-45,000","69,000","54,000","775,000","78,000","881,000","607,000","475,000",NA,NA,NA,NA,NA,NA,NA
Unum Group,SPS14118645,103324,91529YAD8,UNMG 7.375 06/15/2032 FIX USD Corporate,103324,91529YAD8,UNMG 7.375 06/15/2032 FIX USD Corporate,7.38,6/15/2032,7.37500,7.65279,109.28969,109.39026,"39,518.00000",6/15/2032,6/18/2002,NA,NA,NA,US91282CQK08,0.10056,0.05362,3.360,5.53375,5.54313,5.52436,5.53375,131.35124,129.54733,NA,139.18375,4.88885,4.75703,28.36315,,,,,BBB,10/9/2012,,Corporate Bond,Senior Unsecured,3.21,1.46,NM,NM,6.13,"1,265,300","1,265,300","2,583,800","3,957,000",22.16,"4,115,200","63,519,400","687,700","548,900","-1,241,200","-4,600","3,815,600","-3,057,363","-3,187,863",1.01,"3,832,700","3,957,000","3,400,400","3,384,500","3,402,200","3,148,700","3,243,100","3,995,500","3,546,400","4,115,200","3,503,700","3,477,200","16,800","26,800","-4,600","44,200","-122,000","112,900","-9,900","10,200","3,815,600","-204,700","-1,363,700","2,600","6,196,900","208,300","1,570,313","1,389,613","2,638,888","1,004,113","-5,443,938","769,250","1,444,625","-3,187,863","1,267,863","2,521,075","888,488","-5,561,563","658,375","-125,700","-132,300","-134,800","-102,200","-110,300","-119,100","-150,900","10,961,100","11,119,100","8,735,000","9,651,400","11,416,400","10,871,000","9,965,000",NA,NA,NA,NA,NA,NA,NA
USF&G Capital III,SPS32227124,7381986,90330SAB6,STA-USF+GCap3 8.312 07/01/2046 FIX USD Corporate,7381986,90330SAB6,STA-USF+GCap3 8.312 07/01/2046 FIX USD Corporate,0.00,6/15/2046,8.31200,NA,103.62500,104.00000,"100,000.00000",7/1/2046,7/8/1997,NA,NA,NA,US912810UV88,0.37500,0.10261,3.417,7.92835,7.94663,7.91006,7.92835,333.22728,296.17011,NA,339.87905,9.93435,9.55471,142.06513,,,,,BBB+,7/28/2011,,Corporate Bond,Senior Unsecured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valero Energy Corporation,SPS14034325,4011157,252747AF7,VLOC 7.65 07/01/2026 FIX USD Corporate,4011157,252747AF7,VLOC 7.65 07/01/2026 FIX USD Corporate,7.65,7/1/2026,7.65000,7.81765,100.00871,100.01035,"100,000.00000",7/1/2026,6/25/1996,NA,NA,NA,US91282CQL80,0.00164,0.00096,3.145,7.30207,7.31167,7.29248,7.30207,304.30968,368.28289,0.00000,320.39076,0.08889,0.08571,0.04867,,,,NM,BBB,11/7/2006,NM,Corporate Bond,Senior Unsecured,1.35,-6.48,-26.75,-25.03,15.58,"7,599,000","7,599,000","6,619,000","7,015,000",1.65,"11,703,000","57,988,000","5,826,000","-1,845,000","-4,182,000","36,000","1,075,000","4,067,125","3,719,625",0.69,"6,883,000","7,015,000","7,213,000","7,860,000","11,003,000","12,534,000","8,379,000","11,540,000","12,637,000","11,703,000","12,722,000","15,125,000","-595,000","562,000","36,000","740,000","809,000","730,000","-399,000","-1,055,000","1,075,000","2,531,000","1,459,000","-2,485,000","205,000","-156,000","5,425,125","6,839,750","9,262,375","4,656,875","-528,875","2,932,875","5,077,625","3,719,625","6,469,750","8,911,125","4,280,000","-880,750","2,649,125","-907,000","-796,000","-911,000","-1,681,000","-1,665,000","-1,788,000","-1,994,000","24,512,000","23,725,000","23,561,000","26,346,000","18,430,000","18,801,000","21,803,000",NA,NA,NA,NA,NA,NA,NA
Vericast Corp.,SPS1677193773,4158977,U9231NAG3,VERICAC 10/15/2027 FIX USD Corporate RegS,4158977,U9231NAG3,VERICAC 10/15/2027 FIX USD Corporate RegS,13.00,10/15/2027,13.00000,NA,NA,NA,0.00000,10/15/2027,8/10/2021,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,CCC,3/21/2024,,Corporate Bond,Senior Secured,4.37,2.78,1.88,33.67,1.91,"423,100",NA,NA,"1,747,100",1.00,"1,849,100","2,986,400","237,600","-59,600","-177,800",200,"-4,800","284,100","145,600",3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vericast Corp.,SPS1677193774,4158977,92342NAH6,VERICAC 10/15/2027 FIX USD Corporate 144A,4158977,92342NAH6,VERICAC 10/15/2027 FIX USD Corporate 144A,13.00,10/15/2027,13.00000,NA,NA,NA,0.00000,10/15/2027,8/10/2021,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,CCC,3/21/2024,,Corporate Bond,Senior Secured,4.37,2.78,1.88,33.67,1.91,"423,100",NA,NA,"1,747,100",1.00,"1,849,100","2,986,400","237,600","-59,600","-177,800",200,"-4,800","284,100","145,600",3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
